record_id,date,city,area_type,road_type,vehicle_count,avg_speed_kmph,congestion_level,accidents_reported,weather
3014,2025-05-06 13:00:00,Delhi,Highway,Ring Road,1358,22,Medium,0,Rain
3015,2025-05-06 14:00:00,Bangalore,Urban,Ring Road,829,48,High,1,Cloudy
3016,2025-05-06 15:00:00,Delhi,Highway,Main Road,1701,53,Medium,0,Rain
3017,2025-05-06 16:00:00,Chennai,Highway,Ring Road,131,37,Low,0,Fog
3018,2025-05-06 17:00:00,Mumbai,Urban,Street,1117,49,Medium,0,Clear
3019,2025-05-06 18:00:00,Mumbai,Suburban,Main Road,1779,25,Medium,0,Clear
3020,2025-05-06 19:00:00,Chennai,Highway,Highway,1843,59,Severe,0,Clear
3021,2025-05-06 20:00:00,Bangalore,Urban,Main Road,1004,37,High,0,Clear
3022,2025-05-06 21:00:00,Mumbai,Highway,Highway,322,77,Medium,0,Fog
3023,2025-05-06 22:00:00,Hyderabad,Suburban,Highway,443,69,High,1,Cloudy
3024,2025-05-06 23:00:00,Mumbai,Suburban,Street,1859,21,Medium,0,Cloudy
3025,2025-05-07 00:00:00,Hyderabad,Urban,Ring Road,839,25,Severe,0,Cloudy
3026,2025-05-07 01:00:00,Chennai,Highway,Ring Road,644,62,Severe,0,Rain
3027,2025-05-07 02:00:00,Chennai,Highway,Main Road,107,63,Low,0,Cloudy
3028,2025-05-07 03:00:00,Mumbai,Highway,Ring Road,614,58,Medium,0,Rain
3029,2025-05-07 04:00:00,Delhi,Highway,Street,50,45,Severe,0,Fog
3030,2025-05-07 05:00:00,Hyderabad,Urban,Main Road,265,71,High,0,Rain
3031,2025-05-07 06:00:00,Bangalore,Suburban,Main Road,1390,35,Medium,1,Cloudy
3032,2025-05-07 07:00:00,Mumbai,Urban,Main Road,1301,65,Medium,0,Clear
3033,2025-05-07 08:00:00,Bangalore,Highway,Ring Road,1546,31,Low,0,Fog
3034,2025-05-07 09:00:00,Mumbai,Highway,Ring Road,1557,82,High,0,Cloudy
3035,2025-05-07 10:00:00,Delhi,Suburban,Ring Road,815,78,Low,0,Cloudy
3036,2025-05-07 11:00:00,Delhi,Highway,Main Road,720,58,Medium,0,Cloudy
3037,2025-05-07 12:00:00,Delhi,Urban,Main Road,1360,11,Low,0,Fog
3038,2025-05-07 13:00:00,Delhi,Urban,Highway,560,62,Medium,0,Clear
3039,2025-05-07 14:00:00,Chennai,Suburban,Highway,1651,16,Medium,0,Clear
3040,2025-05-07 15:00:00,Chennai,Urban,Ring Road,964,86,Low,1,Clear
3041,2025-05-07 16:00:00,Hyderabad,Urban,Main Road,1894,29,Low,0,Cloudy
3042,2025-05-07 17:00:00,Bangalore,Urban,Ring Road,1531,39,Medium,0,Rain
3043,2025-05-07 18:00:00,Mumbai,Urban,Ring Road,144,84,Low,0,Cloudy
3044,2025-05-07 19:00:00,Mumbai,Highway,Highway,542,76,Low,0,Clear
3045,2025-05-07 20:00:00,Chennai,Urban,Street,814,68,Medium,0,Fog
3046,2025-05-07 21:00:00,Mumbai,Suburban,Ring Road,1071,75,High,0,Rain
3047,2025-05-07 22:00:00,Chennai,Suburban,Street,199,12,Low,0,Rain
3048,2025-05-07 23:00:00,Hyderabad,Urban,Street,1096,65,Low,0,Cloudy
3049,2025-05-08 00:00:00,Bangalore,Suburban,Main Road,805,88,Severe,0,Fog
3050,2025-05-08 01:00:00,Hyderabad,Urban,Main Road,1288,26,High,0,Rain
3051,2025-05-08 02:00:00,Delhi,Suburban,Ring Road,448,61,Low,1,Clear
3052,2025-05-08 03:00:00,Delhi,Suburban,Highway,459,16,Medium,0,Cloudy
3053,2025-05-08 04:00:00,Delhi,Urban,Highway,180,14,Severe,0,Cloudy
3054,2025-05-08 05:00:00,Hyderabad,Urban,Ring Road,904,63,Severe,0,Clear
3055,2025-05-08 06:00:00,Mumbai,Highway,Ring Road,197,70,Severe,1,Clear
3056,2025-05-08 07:00:00,Bangalore,Urban,Highway,430,25,Low,0,Clear
3057,2025-05-08 08:00:00,Delhi,Urban,Street,1182,76,Medium,0,Rain
3058,2025-05-08 09:00:00,Delhi,Highway,Ring Road,601,68,Severe,0,Fog
3059,2025-05-08 10:00:00,Delhi,Urban,Street,1194,56,High,0,Rain
3060,2025-05-08 11:00:00,Bangalore,Urban,Ring Road,344,57,Severe,0,Fog
3061,2025-05-08 12:00:00,Delhi,Highway,Ring Road,1193,73,Severe,0,Cloudy
3062,2025-05-08 13:00:00,Bangalore,Urban,Street,505,59,High,0,Fog
3063,2025-05-08 14:00:00,Delhi,Urban,Street,1603,50,Severe,0,Clear
3064,2025-05-08 15:00:00,Hyderabad,Highway,Highway,218,81,Severe,1,Rain
3065,2025-05-08 16:00:00,Hyderabad,Highway,Ring Road,759,31,High,0,Clear
3066,2025-05-08 17:00:00,Bangalore,Suburban,Main Road,1996,63,Low,2,Cloudy
3067,2025-05-08 18:00:00,Hyderabad,Urban,Main Road,1216,14,High,0,Rain
3068,2025-05-08 19:00:00,Bangalore,Suburban,Ring Road,86,26,Low,0,Rain
3069,2025-05-08 20:00:00,Hyderabad,Suburban,Ring Road,1771,87,Low,0,Clear
3070,2025-05-08 21:00:00,Hyderabad,Highway,Ring Road,1334,50,Low,1,Rain
3071,2025-05-08 22:00:00,Bangalore,Urban,Street,280,44,High,0,Clear
3072,2025-05-08 23:00:00,Mumbai,Urban,Main Road,303,49,High,1,Fog
3073,2025-05-09 00:00:00,Hyderabad,Highway,Main Road,378,31,Low,2,Cloudy
3074,2025-05-09 01:00:00,Delhi,Suburban,Main Road,1976,57,High,0,Clear
3075,2025-05-09 02:00:00,Mumbai,Highway,Ring Road,1370,62,Low,0,Cloudy
3076,2025-05-09 03:00:00,Bangalore,Urban,Street,1029,19,High,2,Rain
3077,2025-05-09 04:00:00,Mumbai,Highway,Ring Road,59,27,Medium,0,Cloudy
3078,2025-05-09 05:00:00,Chennai,Urban,Highway,495,89,High,0,Cloudy
3079,2025-05-09 06:00:00,Chennai,Suburban,Highway,971,58,High,1,Cloudy
3080,2025-05-09 07:00:00,Hyderabad,Urban,Main Road,885,80,High,0,Rain
3081,2025-05-09 08:00:00,Hyderabad,Suburban,Ring Road,1303,39,Low,0,Fog
3082,2025-05-09 09:00:00,Delhi,Suburban,Highway,1609,28,Low,0,Fog
3083,2025-05-09 10:00:00,Mumbai,Urban,Highway,127,64,Medium,1,Fog
3084,2025-05-09 11:00:00,Chennai,Urban,Ring Road,1498,69,Medium,0,Clear
3085,2025-05-09 12:00:00,Hyderabad,Suburban,Street,242,81,Severe,0,Clear
3086,2025-05-09 13:00:00,Mumbai,Highway,Ring Road,450,30,Medium,1,Rain
3087,2025-05-09 14:00:00,Hyderabad,Urban,Ring Road,158,35,Low,0,Fog
3088,2025-05-09 15:00:00,Hyderabad,Suburban,Street,841,37,Medium,0,Cloudy
3089,2025-05-09 16:00:00,Chennai,Suburban,Main Road,1996,48,Medium,0,Fog
3090,2025-05-09 17:00:00,Chennai,Highway,Main Road,312,42,High,0,Clear
3091,2025-05-09 18:00:00,Hyderabad,Urban,Main Road,378,49,Medium,0,Rain
3092,2025-05-09 19:00:00,Bangalore,Suburban,Street,412,38,Severe,0,Fog
3093,2025-05-09 20:00:00,Hyderabad,Highway,Highway,1940,29,High,0,Clear
3094,2025-05-09 21:00:00,Hyderabad,Suburban,Street,1451,29,Low,0,Clear
3095,2025-05-09 22:00:00,Delhi,Urban,Ring Road,1853,83,Severe,0,Cloudy
3096,2025-05-09 23:00:00,Delhi,Highway,Street,1414,21,Low,0,Fog
3097,2025-05-10 00:00:00,Delhi,Suburban,Highway,308,34,Severe,0,Cloudy
3098,2025-05-10 01:00:00,Bangalore,Highway,Highway,1408,34,High,0,Fog
3099,2025-05-10 02:00:00,Bangalore,Urban,Ring Road,134,13,Severe,1,Rain
3100,2025-05-10 03:00:00,Hyderabad,Highway,Main Road,1595,13,Severe,0,Fog
3101,2025-05-10 04:00:00,Delhi,Urban,Highway,1874,18,Medium,0,Cloudy
3102,2025-05-10 05:00:00,Bangalore,Suburban,Highway,1887,24,Low,1,Cloudy
3103,2025-05-10 06:00:00,Chennai,Urban,Highway,1644,35,High,0,Clear
3104,2025-05-10 07:00:00,Hyderabad,Suburban,Ring Road,357,88,Severe,0,Fog
3105,2025-05-10 08:00:00,Mumbai,Suburban,Highway,311,80,Low,0,Fog
3106,2025-05-10 09:00:00,Hyderabad,Urban,Main Road,1971,41,Low,0,Rain
3107,2025-05-10 10:00:00,Mumbai,Suburban,Ring Road,846,85,Medium,0,Clear
3108,2025-05-10 11:00:00,Delhi,Highway,Main Road,680,61,Low,1,Cloudy
3109,2025-05-10 12:00:00,Mumbai,Suburban,Highway,729,41,High,1,Fog
3110,2025-05-10 13:00:00,Delhi,Urban,Highway,914,18,Medium,1,Clear
3111,2025-05-10 14:00:00,Chennai,Highway,Main Road,1774,87,Severe,0,Rain
3112,2025-05-10 15:00:00,Mumbai,Highway,Ring Road,1525,22,High,0,Clear
3113,2025-05-10 16:00:00,Hyderabad,Suburban,Ring Road,1324,65,High,1,Fog
3114,2025-05-10 17:00:00,Delhi,Suburban,Main Road,373,53,High,0,Fog
3115,2025-05-10 18:00:00,Hyderabad,Urban,Highway,974,39,Medium,0,Rain
3116,2025-05-10 19:00:00,Bangalore,Highway,Street,1302,25,Low,1,Rain
3117,2025-05-10 20:00:00,Delhi,Urban,Main Road,1775,21,High,0,Rain
3118,2025-05-10 21:00:00,Mumbai,Suburban,Main Road,1901,83,Low,2,Cloudy
3119,2025-05-10 22:00:00,Delhi,Highway,Main Road,1709,75,Low,1,Clear
3120,2025-05-10 23:00:00,Hyderabad,Urban,Highway,1669,27,High,0,Clear
3121,2025-05-11 00:00:00,Chennai,Urban,Ring Road,1370,22,Low,1,Clear
3122,2025-05-11 01:00:00,Delhi,Urban,Highway,776,33,Medium,0,Cloudy
3123,2025-05-11 02:00:00,Mumbai,Urban,Main Road,1310,21,Medium,0,Clear
3124,2025-05-11 03:00:00,Bangalore,Urban,Highway,1027,69,Severe,0,Rain
3125,2025-05-11 04:00:00,Chennai,Highway,Highway,1698,69,Low,2,Clear
3126,2025-05-11 05:00:00,Bangalore,Urban,Main Road,266,10,Low,1,Cloudy
3127,2025-05-11 06:00:00,Delhi,Highway,Highway,1906,52,Severe,0,Cloudy
3128,2025-05-11 07:00:00,Hyderabad,Urban,Street,1319,64,Medium,0,Clear
3129,2025-05-11 08:00:00,Hyderabad,Suburban,Highway,497,49,Severe,0,Cloudy
3130,2025-05-11 09:00:00,Mumbai,Suburban,Highway,1920,73,Severe,0,Cloudy
3131,2025-05-11 10:00:00,Hyderabad,Urban,Ring Road,368,43,Severe,1,Clear
3132,2025-05-11 11:00:00,Chennai,Suburban,Ring Road,1043,43,Low,0,Cloudy
3133,2025-05-11 12:00:00,Hyderabad,Highway,Main Road,1505,57,Low,1,Cloudy
3134,2025-05-11 13:00:00,Mumbai,Urban,Main Road,1477,42,Low,0,Clear
3135,2025-05-11 14:00:00,Delhi,Highway,Ring Road,1959,77,Low,0,Rain
3136,2025-05-11 15:00:00,Delhi,Urban,Street,86,39,High,1,Rain
3137,2025-05-11 16:00:00,Hyderabad,Suburban,Highway,1649,88,Severe,0,Cloudy
3138,2025-05-11 17:00:00,Bangalore,Highway,Street,780,80,Severe,0,Fog
3139,2025-05-11 18:00:00,Delhi,Suburban,Street,1415,80,Low,1,Fog
3140,2025-05-11 19:00:00,Hyderabad,Suburban,Ring Road,1060,38,Medium,0,Clear
3141,2025-05-11 20:00:00,Mumbai,Urban,Main Road,1462,32,High,0,Clear
3142,2025-05-11 21:00:00,Hyderabad,Highway,Highway,1107,43,High,0,Rain
3143,2025-05-11 22:00:00,Delhi,Suburban,Main Road,88,24,Medium,0,Fog
3144,2025-05-11 23:00:00,Mumbai,Urban,Street,1652,62,Low,1,Clear
3145,2025-05-12 00:00:00,Hyderabad,Urban,Street,258,26,High,1,Fog
3146,2025-05-12 01:00:00,Chennai,Urban,Main Road,879,73,High,0,Fog
3147,2025-05-12 02:00:00,Mumbai,Suburban,Main Road,905,70,Severe,0,Cloudy
3148,2025-05-12 03:00:00,Chennai,Urban,Ring Road,1225,66,Severe,1,Cloudy
3149,2025-05-12 04:00:00,Bangalore,Highway,Main Road,948,86,Low,0,Fog
3150,2025-05-12 05:00:00,Mumbai,Highway,Main Road,1438,46,Low,0,Rain
3151,2025-05-12 06:00:00,Chennai,Suburban,Ring Road,1272,16,Severe,0,Clear
3152,2025-05-12 07:00:00,Delhi,Highway,Main Road,650,17,Severe,0,Clear
3153,2025-05-12 08:00:00,Delhi,Urban,Street,809,87,Severe,0,Rain
3154,2025-05-12 09:00:00,Bangalore,Suburban,Main Road,1908,77,Medium,1,Cloudy
3155,2025-05-12 10:00:00,Mumbai,Urban,Highway,1152,30,High,1,Cloudy
3156,2025-05-12 11:00:00,Mumbai,Suburban,Street,1550,70,Low,0,Rain
3157,2025-05-12 12:00:00,Mumbai,Suburban,Ring Road,483,83,Low,1,Rain
3158,2025-05-12 13:00:00,Bangalore,Urban,Street,1870,89,Medium,0,Cloudy
3159,2025-05-12 14:00:00,Mumbai,Highway,Ring Road,891,84,Severe,0,Fog
3160,2025-05-12 15:00:00,Delhi,Highway,Highway,81,38,High,0,Cloudy
3161,2025-05-12 16:00:00,Chennai,Suburban,Highway,1160,34,Severe,0,Fog
3162,2025-05-12 17:00:00,Delhi,Urban,Street,1624,67,Low,2,Clear
3163,2025-05-12 18:00:00,Delhi,Urban,Main Road,442,23,Medium,1,Clear
3164,2025-05-12 19:00:00,Chennai,Suburban,Street,1686,87,High,0,Fog
3165,2025-05-12 20:00:00,Delhi,Highway,Street,1317,75,High,0,Fog
3166,2025-05-12 21:00:00,Bangalore,Urban,Highway,1305,63,High,0,Cloudy
3167,2025-05-12 22:00:00,Chennai,Highway,Ring Road,959,86,High,0,Rain
3168,2025-05-12 23:00:00,Delhi,Highway,Street,1653,76,Medium,0,Fog
3169,2025-05-13 00:00:00,Hyderabad,Suburban,Main Road,241,39,Low,0,Clear
3170,2025-05-13 01:00:00,Delhi,Suburban,Highway,1989,27,High,0,Cloudy
3171,2025-05-13 02:00:00,Bangalore,Highway,Street,1613,63,High,2,Clear
3172,2025-05-13 03:00:00,Mumbai,Urban,Street,319,30,Low,0,Cloudy
3173,2025-05-13 04:00:00,Delhi,Urban,Main Road,787,62,Severe,0,Rain
3174,2025-05-13 05:00:00,Mumbai,Suburban,Street,126,25,High,1,Rain
3175,2025-05-13 06:00:00,Hyderabad,Highway,Street,784,37,High,0,Clear
3176,2025-05-13 07:00:00,Delhi,Urban,Street,933,13,Severe,0,Fog
3177,2025-05-13 08:00:00,Chennai,Urban,Street,1240,64,Low,0,Fog
3178,2025-05-13 09:00:00,Mumbai,Suburban,Main Road,333,24,Low,0,Clear
3179,2025-05-13 10:00:00,Hyderabad,Highway,Street,1777,73,High,0,Fog
3180,2025-05-13 11:00:00,Chennai,Urban,Street,1162,74,Low,1,Fog
3181,2025-05-13 12:00:00,Chennai,Suburban,Street,593,25,Severe,0,Clear
3182,2025-05-13 13:00:00,Chennai,Urban,Highway,698,29,Medium,0,Clear
3183,2025-05-13 14:00:00,Chennai,Urban,Main Road,1229,73,Severe,0,Rain
3184,2025-05-13 15:00:00,Delhi,Urban,Highway,299,42,Severe,0,Clear
3185,2025-05-13 16:00:00,Delhi,Suburban,Highway,144,78,Medium,0,Rain
3186,2025-05-13 17:00:00,Delhi,Highway,Main Road,66,78,Severe,1,Rain
3187,2025-05-13 18:00:00,Hyderabad,Suburban,Highway,166,67,High,1,Cloudy
3188,2025-05-13 19:00:00,Hyderabad,Highway,Highway,1032,48,High,1,Fog
3189,2025-05-13 20:00:00,Hyderabad,Urban,Highway,382,86,Low,0,Clear
3190,2025-05-13 21:00:00,Bangalore,Highway,Main Road,1896,45,Low,0,Fog
3191,2025-05-13 22:00:00,Hyderabad,Urban,Street,1595,77,Severe,0,Cloudy
3192,2025-05-13 23:00:00,Delhi,Urban,Ring Road,1153,30,High,0,Clear
3193,2025-05-14 00:00:00,Delhi,Suburban,Ring Road,695,72,High,2,Clear
3194,2025-05-14 01:00:00,Bangalore,Urban,Main Road,1505,15,Medium,0,Cloudy
3195,2025-05-14 02:00:00,Bangalore,Suburban,Ring Road,1276,33,Low,0,Fog
3196,2025-05-14 03:00:00,Hyderabad,Highway,Main Road,165,62,High,0,Rain
3197,2025-05-14 04:00:00,Mumbai,Highway,Main Road,1012,85,Severe,0,Cloudy
3198,2025-05-14 05:00:00,Bangalore,Urban,Ring Road,1293,87,High,1,Cloudy
3199,2025-05-14 06:00:00,Chennai,Suburban,Highway,1326,59,Low,0,Clear
3200,2025-05-14 07:00:00,Delhi,Urban,Street,1242,21,Severe,1,Rain
3201,2025-05-14 08:00:00,Chennai,Suburban,Ring Road,896,65,Low,1,Cloudy
3202,2025-05-14 09:00:00,Delhi,Suburban,Ring Road,365,24,High,1,Fog
3203,2025-05-14 10:00:00,Delhi,Suburban,Ring Road,1790,49,High,0,Cloudy
3204,2025-05-14 11:00:00,Bangalore,Highway,Ring Road,859,50,High,0,Fog
3205,2025-05-14 12:00:00,Bangalore,Suburban,Main Road,421,78,Low,0,Clear
3206,2025-05-14 13:00:00,Chennai,Highway,Main Road,809,78,Severe,1,Cloudy
3207,2025-05-14 14:00:00,Delhi,Suburban,Street,926,15,High,2,Fog
3208,2025-05-14 15:00:00,Chennai,Highway,Street,1026,76,High,0,Clear
3209,2025-05-14 16:00:00,Mumbai,Highway,Ring Road,1656,42,High,0,Clear
3210,2025-05-14 17:00:00,Chennai,Highway,Ring Road,205,52,Medium,0,Clear
3211,2025-05-14 18:00:00,Hyderabad,Urban,Ring Road,663,30,Medium,0,Cloudy
3212,2025-05-14 19:00:00,Chennai,Suburban,Street,1086,74,Severe,0,Clear
3213,2025-05-14 20:00:00,Hyderabad,Urban,Ring Road,557,26,Low,0,Clear
3214,2025-05-14 21:00:00,Hyderabad,Suburban,Highway,514,17,High,0,Fog
3215,2025-05-14 22:00:00,Hyderabad,Suburban,Street,832,73,High,0,Clear
3216,2025-05-14 23:00:00,Mumbai,Urban,Highway,853,37,Low,1,Cloudy
3217,2025-05-15 00:00:00,Chennai,Highway,Ring Road,269,22,Low,1,Rain
3218,2025-05-15 01:00:00,Chennai,Suburban,Main Road,64,22,Severe,0,Clear
3219,2025-05-15 02:00:00,Mumbai,Highway,Highway,1823,47,Low,1,Cloudy
3220,2025-05-15 03:00:00,Delhi,Urban,Street,166,34,High,0,Clear
3221,2025-05-15 04:00:00,Bangalore,Highway,Highway,380,71,Severe,0,Cloudy
3222,2025-05-15 05:00:00,Chennai,Suburban,Street,105,32,Medium,0,Clear
3223,2025-05-15 06:00:00,Bangalore,Suburban,Ring Road,1424,30,Severe,0,Fog
3224,2025-05-15 07:00:00,Mumbai,Suburban,Highway,1205,63,Severe,0,Rain
3225,2025-05-15 08:00:00,Delhi,Urban,Main Road,1299,72,Severe,0,Rain
3226,2025-05-15 09:00:00,Delhi,Suburban,Highway,357,39,Low,1,Cloudy
3227,2025-05-15 10:00:00,Delhi,Urban,Main Road,1548,84,High,0,Cloudy
3228,2025-05-15 11:00:00,Mumbai,Highway,Street,1979,77,Low,0,Rain
3229,2025-05-15 12:00:00,Hyderabad,Suburban,Ring Road,271,85,High,0,Fog
3230,2025-05-15 13:00:00,Hyderabad,Suburban,Ring Road,1246,82,Low,1,Fog
3231,2025-05-15 14:00:00,Bangalore,Suburban,Main Road,1413,41,Severe,0,Clear
3232,2025-05-15 15:00:00,Hyderabad,Highway,Street,846,84,High,0,Fog
3233,2025-05-15 16:00:00,Hyderabad,Suburban,Ring Road,1579,33,Low,0,Rain
3234,2025-05-15 17:00:00,Delhi,Urban,Street,1894,16,Severe,0,Rain
3235,2025-05-15 18:00:00,Delhi,Highway,Main Road,1230,81,Medium,0,Fog
3236,2025-05-15 19:00:00,Bangalore,Highway,Main Road,200,10,Low,0,Fog
3237,2025-05-15 20:00:00,Chennai,Highway,Highway,1770,12,Low,0,Rain
3238,2025-05-15 21:00:00,Bangalore,Highway,Ring Road,1251,37,Medium,0,Rain
3239,2025-05-15 22:00:00,Bangalore,Highway,Ring Road,1606,52,Low,0,Rain
3240,2025-05-15 23:00:00,Mumbai,Urban,Highway,161,55,Medium,1,Rain
3241,2025-05-16 00:00:00,Mumbai,Highway,Main Road,732,10,High,0,Rain
3242,2025-05-16 01:00:00,Bangalore,Suburban,Main Road,1211,47,Medium,0,Fog
3243,2025-05-16 02:00:00,Bangalore,Highway,Main Road,1306,44,Severe,0,Fog
3244,2025-05-16 03:00:00,Bangalore,Highway,Main Road,381,83,Medium,0,Clear
3245,2025-05-16 04:00:00,Hyderabad,Highway,Street,1615,85,High,0,Clear
3246,2025-05-16 05:00:00,Mumbai,Highway,Ring Road,942,83,Medium,0,Cloudy
3247,2025-05-16 06:00:00,Bangalore,Highway,Ring Road,1380,63,Medium,0,Clear
3248,2025-05-16 07:00:00,Delhi,Urban,Main Road,210,33,High,1,Fog
3249,2025-05-16 08:00:00,Delhi,Urban,Main Road,1475,37,Low,1,Clear
3250,2025-05-16 09:00:00,Hyderabad,Highway,Main Road,1663,31,Low,0,Clear
3251,2025-05-16 10:00:00,Hyderabad,Urban,Ring Road,327,25,Severe,0,Fog
3252,2025-05-16 11:00:00,Chennai,Suburban,Ring Road,1393,22,Severe,0,Rain
3253,2025-05-16 12:00:00,Chennai,Highway,Main Road,1606,71,Medium,0,Fog
3254,2025-05-16 13:00:00,Chennai,Suburban,Street,946,52,Low,1,Fog
3255,2025-05-16 14:00:00,Hyderabad,Suburban,Highway,546,87,Low,0,Cloudy
3256,2025-05-16 15:00:00,Hyderabad,Highway,Highway,1436,41,Medium,0,Cloudy
3257,2025-05-16 16:00:00,Hyderabad,Suburban,Highway,1445,76,High,0,Cloudy
3258,2025-05-16 17:00:00,Delhi,Suburban,Ring Road,1965,66,Low,1,Rain
3259,2025-05-16 18:00:00,Hyderabad,Suburban,Ring Road,704,74,Severe,0,Clear
3260,2025-05-16 19:00:00,Delhi,Highway,Highway,1109,78,Medium,0,Cloudy
3261,2025-05-16 20:00:00,Chennai,Highway,Highway,352,58,High,0,Fog
3262,2025-05-16 21:00:00,Chennai,Suburban,Street,487,42,Severe,0,Cloudy
3263,2025-05-16 22:00:00,Chennai,Highway,Ring Road,775,28,Low,0,Fog
3264,2025-05-16 23:00:00,Bangalore,Highway,Ring Road,1105,45,High,0,Rain
3265,2025-05-17 00:00:00,Bangalore,Suburban,Highway,235,79,Severe,0,Cloudy
3266,2025-05-17 01:00:00,Mumbai,Highway,Street,1247,24,Medium,0,Fog
3267,2025-05-17 02:00:00,Mumbai,Urban,Street,1639,33,High,0,Clear
3268,2025-05-17 03:00:00,Mumbai,Highway,Highway,722,36,High,0,Rain
3269,2025-05-17 04:00:00,Bangalore,Urban,Highway,1323,58,Medium,0,Fog
3270,2025-05-17 05:00:00,Bangalore,Suburban,Ring Road,1050,84,Low,0,Clear
3271,2025-05-17 06:00:00,Mumbai,Highway,Highway,1836,32,Low,1,Clear
3272,2025-05-17 07:00:00,Mumbai,Suburban,Main Road,328,42,High,0,Fog
3273,2025-05-17 08:00:00,Hyderabad,Suburban,Street,732,50,High,1,Cloudy
3274,2025-05-17 09:00:00,Mumbai,Suburban,Highway,1768,65,High,1,Clear
3275,2025-05-17 10:00:00,Hyderabad,Suburban,Main Road,1075,38,Severe,1,Rain
3276,2025-05-17 11:00:00,Delhi,Suburban,Street,1267,40,High,0,Clear
3277,2025-05-17 12:00:00,Bangalore,Highway,Main Road,1239,74,Low,0,Cloudy
3278,2025-05-17 13:00:00,Mumbai,Urban,Main Road,1832,27,Medium,1,Rain
3279,2025-05-17 14:00:00,Bangalore,Highway,Highway,1060,15,Medium,0,Rain
3280,2025-05-17 15:00:00,Bangalore,Highway,Street,974,61,Medium,0,Rain
3281,2025-05-17 16:00:00,Bangalore,Highway,Main Road,1829,49,High,1,Fog
3282,2025-05-17 17:00:00,Delhi,Highway,Ring Road,1183,74,High,0,Clear
3283,2025-05-17 18:00:00,Chennai,Urban,Street,429,51,Medium,0,Cloudy
3284,2025-05-17 19:00:00,Mumbai,Highway,Ring Road,884,77,Severe,0,Fog
3285,2025-05-17 20:00:00,Chennai,Suburban,Highway,1048,41,Severe,0,Fog
3286,2025-05-17 21:00:00,Chennai,Highway,Ring Road,1656,19,Severe,0,Rain
3287,2025-05-17 22:00:00,Chennai,Highway,Street,1749,78,Severe,1,Fog
3288,2025-05-17 23:00:00,Bangalore,Urban,Main Road,334,18,Low,1,Clear
3289,2025-05-18 00:00:00,Hyderabad,Urban,Main Road,1960,78,Medium,0,Fog
3290,2025-05-18 01:00:00,Bangalore,Suburban,Street,470,70,Low,0,Fog
3291,2025-05-18 02:00:00,Bangalore,Highway,Main Road,162,20,High,0,Rain
3292,2025-05-18 03:00:00,Chennai,Highway,Ring Road,1067,77,Severe,0,Rain
3293,2025-05-18 04:00:00,Bangalore,Highway,Main Road,277,83,Severe,0,Fog
3294,2025-05-18 05:00:00,Chennai,Suburban,Main Road,1544,17,Medium,1,Rain
3295,2025-05-18 06:00:00,Hyderabad,Urban,Ring Road,1886,58,Severe,1,Cloudy
3296,2025-05-18 07:00:00,Mumbai,Suburban,Ring Road,577,33,Medium,0,Cloudy
3297,2025-05-18 08:00:00,Chennai,Highway,Ring Road,545,42,High,0,Cloudy
3298,2025-05-18 09:00:00,Hyderabad,Urban,Highway,80,28,Severe,0,Fog
3299,2025-05-18 10:00:00,Mumbai,Urban,Ring Road,211,11,Severe,0,Clear
3300,2025-05-18 11:00:00,Delhi,Suburban,Ring Road,1891,64,Low,1,Clear
3301,2025-05-18 12:00:00,Chennai,Urban,Highway,754,20,Medium,0,Rain
3302,2025-05-18 13:00:00,Chennai,Urban,Main Road,771,26,Medium,1,Clear
3303,2025-05-18 14:00:00,Delhi,Highway,Ring Road,1451,51,Severe,0,Clear
3304,2025-05-18 15:00:00,Delhi,Highway,Street,495,70,Low,0,Fog
3305,2025-05-18 16:00:00,Chennai,Urban,Ring Road,793,12,Severe,0,Rain
3306,2025-05-18 17:00:00,Delhi,Urban,Ring Road,476,44,Medium,0,Clear
3307,2025-05-18 18:00:00,Bangalore,Suburban,Highway,1769,75,Medium,0,Cloudy
3308,2025-05-18 19:00:00,Mumbai,Suburban,Street,553,10,Severe,0,Rain
3309,2025-05-18 20:00:00,Mumbai,Urban,Main Road,1600,16,High,0,Rain
3310,2025-05-18 21:00:00,Mumbai,Highway,Main Road,1890,29,Severe,0,Rain
3311,2025-05-18 22:00:00,Bangalore,Urban,Street,770,52,Low,0,Cloudy
3312,2025-05-18 23:00:00,Delhi,Urban,Ring Road,733,15,Medium,0,Clear
3313,2025-05-19 00:00:00,Hyderabad,Highway,Highway,1851,64,Medium,0,Cloudy
3314,2025-05-19 01:00:00,Delhi,Highway,Street,1605,30,Severe,1,Rain
3315,2025-05-19 02:00:00,Chennai,Suburban,Street,631,60,High,0,Rain
3316,2025-05-19 03:00:00,Mumbai,Suburban,Main Road,1593,55,Medium,0,Fog
3317,2025-05-19 04:00:00,Delhi,Suburban,Highway,1107,44,Severe,0,Fog
3318,2025-05-19 05:00:00,Hyderabad,Suburban,Street,785,17,High,0,Fog
3319,2025-05-19 06:00:00,Chennai,Highway,Highway,740,77,Severe,0,Fog
3320,2025-05-19 07:00:00,Bangalore,Urban,Ring Road,807,25,Severe,0,Rain
3321,2025-05-19 08:00:00,Bangalore,Suburban,Main Road,1563,76,Severe,0,Cloudy
3322,2025-05-19 09:00:00,Hyderabad,Suburban,Ring Road,1845,80,Medium,0,Fog
3323,2025-05-19 10:00:00,Chennai,Highway,Highway,1693,73,High,1,Cloudy
